dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
golub,real,3,31,F000178,Ran-BP1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000296,GenBank accession D83004 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000593,GenBank accession L13923 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000082,KIAA0003 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001761,GenBank accession X04412 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002387,GenBank accession Z74615 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001394,CTF1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002796,HIF-1 alpha gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002737,GenBank accession Z26491 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000735,FTL gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001266,GenBank accession U20582 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002673,CD19 gene expression,4,3,real_run3_golub_chunk001
golub,real,3,31,F002191,SIRP-beta1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002997,GenBank accession X95876 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000612,HRY gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001574,GenBank accession U70451 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001340,GenBank accession U33822 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001599,GenBank accession U73799 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001392,GenBank accession U42031 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002870,HOX 2.2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000451,HG4036-HT4306_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000716,GenBank accession L47345 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F003005,HLA-A gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001847,GenBank accession X52947 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001769,GenBank accession X06256 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000560,GenBank accession L07633 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001688,NOTCH4 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001858,GenBank accession X54938 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002250,GenBank accession Z48579 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000417,HG2715-HT2811_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002336,hCox-2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002134,GenBank accession X96924 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000924,H2A gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001958,GenBank accession X68487 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001520,GenBank accession U61166 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F003030,GenBank accession X71345 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001643,GenBank accession U79303 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001141,PBEF gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002259,sds22 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002105,serS gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000147,GenBank accession D28383 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002956,GenBank accession U92027 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002554,INS gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002509,rps24 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000709,BPGF-1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000626,GenBank accession L21893 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000381,HATPL gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000576,GenBank accession L11285 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000281,KIAA0177 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000908,SYN1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002140,tim17 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001397,PTC gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002829,MEF2A gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000838,EIF2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002327,MYH10 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002015,GenBank accession X76059 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001774,GenBank accession X06985 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001000,SSTR2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001951,MKLP-1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000291,KIAA0190 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001512,RAB32 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002847,GenBank accession Z48501 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000793,P1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000997,transcription elongation factor SII gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001846,GenBank accession X52943 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002699,IGFBP1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000538,PRKCT gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002495,HG2809-HT2920_s_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000203,KIAA0082 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002238,GenBank accession Z35307 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000478,EIF2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003049,GenBank accession X83863 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001940,GenBank accession X66403 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002526,TE2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001060,RAG2 gene expression,4,3,real_run3_golub_chunk001
golub,real,3,31,F000364,KIAA0266 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001808,GenBank accession X15187 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000046,ARC41 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003004,GenBank accession U88898 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001598,hMSH6 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002205,GenBank accession Z12830 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002769,HRK1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002044,ray gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002531,GenBank accession U09937 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002535,HG4334-HT4604_s_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002307,GenBank accession L10413 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000060,GenBank accession D00632 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000502,ETS2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000711,GenBank accession L42542 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001037,MCAD gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001530,GenBank accession U63743 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001087,CD34 gene expression,4,3,real_run3_golub_chunk001
golub,real,3,31,F000704,SFRS7 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002766,"cytoplasmic antiproteinase, CAP gene expression",1,3,real_run3_golub_chunk001
golub,real,3,31,F002160,TYL gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000715,SAF-B gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002445,"GCN5-like 1, GCN5L1 gene expression",1,3,real_run3_golub_chunk001
golub,real,3,31,F002546,GenBank accession L08096 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000781,GenBank accession M21005 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001103,Gene gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002198,OB-RGRP gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002840,HJ1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001715,PAR3 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002655,GenBank accession Y00081 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001884,rohu gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001919,GenBank accession X63692 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000742,TCRB gene expression,4,3,real_run3_golub_chunk001
golub,real,3,31,F000019,GAPD gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000889,GenBank accession M37583 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002928,HG3636-HT3846_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002079,pBSCF gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001116,PDCD2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000480,CYP2F1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001139,GenBank accession U01824 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001871,GenBank accession X56667 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000083,KIAA0005 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001888,GenBank accession X59892 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000813,PTMS gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001994,TRAP gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001893,GenBank accession X60592 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000472,HG846-HT846_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F001619,GenBank accession U78095 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002074,ARSE gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003002,GenBank accession M34516 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001542,GenBank accession U65928 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002987,E2F1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002557,HMG14 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000032,GenBank accession AB002559 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001927,H34 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002075,GenBank accession X83928 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001136,ABR gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001835,GenBank accession X51757 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002947,GenBank accession U19765 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002640,GenBank accession Y08766 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F003012,IFNA gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001052,GenBank accession M93405 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000113,CAST gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001646,btf2p44 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002784,GenBank accession U06155 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002727,GenBank accession M60483 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002913,HG2148-HT2218_f_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F001962,HLH 1R21 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000663,GenBank accession L34587 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000930,UOG-1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002129,GenBank accession X96586 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002006,GenBank accession X75252 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001704,GenBank accession U90911 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001878,Flg-2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002395,GenBank accession Y00097 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002108,GenBank accession X91809 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002272,GenBank accession Z81326 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001908,GenBank accession X62466 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000442,HG3627-HT3836_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002967,DFFRX gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001327,GenBank accession U31814 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000582,Foxl1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000379,hGCMa gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001595,Dlx7 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002219,bcl-xL gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001170,GenBank accession U07132 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001848,GenBank accession X53331 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001952,ISG12 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001767,GenBank accession X05409 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000267,GenBank accession D78012 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000526,SPTB gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003044,BRCA1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000468,HG4749-HT5197_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000353,KIAA0249 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002455,SIRP-alpha1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000464,HG4638-HT5050_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F000783,AMD2 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002376,U21.1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002711,GYPC gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000986,GenBank accession M77836 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000357,KIAA0257 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002736,IFI 16 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002528,GenBank accession M74509 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000705,HIC-1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002094,plexin-B1/SEP gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002819,TCOF1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000572,GenBank accession L10378 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001754,GenBank accession X04085 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000056,C8FW gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002344,DP2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F002215,GenBank accession Z22548 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001292,GenBank accession U25265 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000298,NPAT gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003011,HG4490-HT4876_f_at expression feature,0,3,real_run3_golub_chunk001
golub,real,3,31,F002665,HLA-DQA1 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000691,GenBank accession L39874 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000556,GenBank accession L07044 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002922,GenBank accession X14008 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001429,hPTPCAAX1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000548,GenBank accession L05425 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001633,GenBank accession U79262 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001264,GenBank accession U20350 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002763,immunoglobulin lambda light chain gene expression,4,3,real_run3_golub_chunk001
golub,real,3,31,F001285,JTV-1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002252,hH3.3B gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F002340,GliPR gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000351,KIAA0247 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F003000,GenBank accession M27749 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000905,hARF6 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001710,GenBank accession U91931 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000721,GUK1 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F001117,CDC25Hu2 gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F001044,GenBank accession M92357 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002609,IL8RB gene expression,2,3,real_run3_golub_chunk001
golub,real,3,31,F000263,GenBank accession D64110 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F002203,GenBank accession Y14140 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001175,GenBank accession U07424 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F001694,GenBank accession U90426 expression,0,2,real_run3_golub_chunk001
golub,real,3,31,F000360,KIAA0261 gene expression,1,3,real_run3_golub_chunk001
golub,real,3,31,F000609,GenBank accession L19161 expression,0,2,real_run3_golub_chunk001
